,count_words,count_mentions,count_hashtags,count_capital_words,count_excl_quest_marks,count_urls,count_emojis,sentiment
6234,16,1,0,0,2,0,0,neutral
7371,27,0,0,1,0,0,0,neutral
10250,26,1,0,0,0,0,0,neutral
12555,18,3,0,0,3,0,0,positive
8536,16,1,0,0,7,0,0,positive
5579,18,4,0,0,0,0,0,positive
15811,20,1,0,0,0,0,0,negative
7187,28,0,0,0,0,0,0,negative
2062,26,0,0,0,0,0,0,neutral
11734,21,1,0,1,7,0,0,positive
13235,20,1,0,0,1,0,0,neutral
13899,25,0,1,0,0,1,0,neutral
632,27,0,0,2,0,0,0,neutral
1303,19,2,0,0,3,0,0,neutral
14487,24,3,0,0,0,0,0,neutral
9308,22,0,1,0,0,0,0,negative
7583,9,0,0,0,0,0,0,neutral
10890,25,1,0,1,0,0,0,negative
12383,18,0,0,0,0,0,0,neutral
12025,23,0,0,2,1,1,0,neutral
15351,28,0,0,0,0,0,0,neutral
11073,22,1,0,0,0,0,0,neutral
2809,22,1,0,0,3,0,0,positive
15444,22,0,0,0,0,0,0,positive
11631,12,0,0,0,0,0,0,neutral
358,19,0,0,0,0,0,0,positive
14902,34,0,0,0,0,0,0,neutral
2748,22,0,0,1,0,1,0,neutral
3655,27,0,1,0,0,0,0,neutral
8929,20,0,0,0,0,0,0,positive
5748,28,0,0,0,0,0,0,neutral
11338,22,0,0,0,0,0,0,positive
3526,23,0,0,0,0,0,0,positive
9731,21,0,1,0,0,0,0,neutral
11053,34,0,0,1,0,0,0,positive
10380,21,1,1,0,0,0,0,positive
15077,16,0,0,0,0,0,0,positive
3081,21,2,0,1,0,0,0,neutral
4208,14,0,0,0,0,0,0,positive
14384,26,0,0,2,0,1,0,neutral
13454,25,0,0,0,0,0,0,positive
2198,31,0,1,4,0,0,0,positive
9971,12,1,0,1,0,0,0,neutral
11049,20,1,1,1,2,0,0,negative
11651,9,1,0,0,0,0,0,positive
5246,23,2,0,0,0,0,0,negative
9160,13,0,1,5,0,0,0,negative
2179,27,0,0,1,0,0,0,positive
4928,24,0,0,0,0,0,0,positive
14132,16,2,0,1,0,0,0,neutral
11192,28,0,0,1,4,1,0,positive
10422,13,0,0,0,0,0,0,positive
14734,21,1,0,1,0,0,0,negative
3922,21,1,0,0,0,0,0,negative
14674,28,0,0,1,0,1,0,neutral
9541,15,0,1,1,0,0,0,neutral
2087,20,0,0,0,0,0,0,positive
6270,29,0,0,2,0,0,0,negative
11954,27,0,1,1,0,0,0,neutral
1906,16,1,0,1,0,0,0,positive
551,23,1,0,0,5,0,0,positive
1178,29,0,0,0,0,0,0,negative
8339,21,0,0,0,1,1,0,neutral
2090,14,1,0,0,1,0,0,positive
2779,12,0,0,0,0,0,0,neutral
1682,26,0,0,0,0,0,0,negative
4284,24,0,0,0,0,1,0,neutral
11222,12,1,1,0,0,0,0,positive
11785,22,1,0,0,5,0,0,negative
350,30,0,0,1,0,0,0,positive
12357,15,0,0,1,1,0,0,negative
15976,8,1,0,0,1,0,0,neutral
14787,21,0,0,0,0,0,0,negative
1247,22,1,0,1,1,1,0,neutral
5396,26,0,0,1,1,0,0,negative
5964,19,0,1,0,2,0,0,negative
8954,16,1,0,0,0,0,0,positive
12855,13,0,0,0,1,0,0,neutral
5410,19,0,0,0,0,0,0,positive
11445,22,0,0,0,0,0,0,neutral
14625,26,0,0,0,2,0,0,neutral
13556,21,0,0,4,5,0,0,neutral
12168,18,0,0,0,0,0,0,neutral
12589,23,2,0,1,0,0,0,positive
10046,15,0,0,0,1,0,0,positive
1086,23,0,0,0,2,0,0,positive
1999,11,1,0,0,1,0,0,positive
3819,10,0,0,0,2,0,0,neutral
13486,21,0,0,0,4,0,0,negative
3139,23,0,1,0,0,0,0,neutral
9420,21,1,1,2,0,1,0,neutral
3500,10,0,0,0,1,0,0,negative
8610,15,0,0,0,0,0,0,positive
14348,18,1,1,0,2,0,0,positive
9436,10,0,1,0,0,0,0,neutral
2084,24,0,0,1,0,0,0,negative
3867,24,0,0,1,0,0,0,positive
9277,23,1,0,0,1,0,0,neutral
6274,21,0,1,0,0,1,0,neutral
7762,20,0,0,0,0,0,0,neutral
6922,28,0,0,0,0,1,0,negative
1661,24,2,0,0,1,0,0,positive
288,19,0,0,3,1,0,0,neutral
10214,27,1,0,2,0,0,0,negative
11487,32,0,0,1,1,0,0,neutral
4386,16,2,0,0,3,0,0,neutral
6665,18,0,0,0,0,0,0,negative
1684,28,0,0,0,0,0,0,positive
10152,30,0,0,0,0,0,0,negative
12910,26,0,0,2,3,0,0,neutral
169,26,0,0,0,0,0,0,neutral
224,20,0,0,0,0,0,0,positive
14917,20,0,0,0,4,0,0,positive
10135,24,1,0,0,0,0,0,negative
7229,10,0,0,0,0,0,0,neutral
33,16,2,0,0,0,0,0,neutral
7224,23,1,0,0,0,0,0,positive
5534,12,0,0,0,1,0,0,negative
3220,29,0,0,0,0,0,0,neutral
13000,27,1,0,3,1,0,0,neutral
2955,25,0,1,1,0,0,0,positive
3002,25,2,0,0,0,0,0,negative
2754,17,1,0,0,2,0,0,neutral
8179,14,0,0,0,0,0,0,positive
10143,25,1,0,0,0,0,0,positive
15906,11,0,1,0,0,0,0,positive
825,16,2,0,0,2,0,0,neutral
11047,24,0,0,0,3,0,0,positive
289,23,0,0,3,1,0,0,neutral
5511,28,0,0,0,1,1,0,neutral
5790,25,0,0,0,0,0,0,neutral
9728,23,0,0,0,0,0,0,neutral
11472,31,1,0,8,0,0,0,neutral
7721,20,0,1,0,0,0,0,neutral
6158,12,0,0,0,4,0,0,negative
6419,30,0,0,1,3,0,0,positive
2517,21,2,1,1,1,0,0,positive
12081,24,0,0,1,1,1,0,positive
8535,26,1,0,1,0,0,0,positive
15075,28,0,0,0,0,0,0,neutral
2967,20,0,0,3,0,0,0,positive
4179,14,0,1,1,0,0,0,neutral
10030,25,0,0,0,0,0,0,neutral
3628,26,0,0,1,0,0,0,positive
13496,24,0,0,0,0,0,0,positive
7952,25,0,0,1,2,0,0,positive
1006,30,1,0,0,1,0,0,negative
10167,7,0,0,0,0,0,0,neutral
2114,10,0,0,0,0,0,0,neutral
2993,27,0,0,1,0,1,0,neutral
15954,24,0,2,2,0,1,0,negative
12414,25,1,0,0,0,0,0,positive
405,24,2,0,1,3,0,0,positive
8975,18,0,2,0,0,0,0,neutral
15564,26,1,0,0,0,0,0,positive
12134,24,0,0,0,0,1,0,positive
11107,27,1,0,0,0,1,0,positive
6560,16,0,0,0,0,1,0,positive
10115,20,5,0,3,2,0,0,positive
7265,17,1,0,0,0,0,0,positive
5727,19,0,0,0,2,0,0,positive
12127,30,0,1,0,0,0,0,negative
9262,29,1,0,0,0,0,0,neutral
14479,23,1,0,3,1,0,0,positive
1142,11,0,0,0,0,0,0,negative
2567,28,0,0,0,0,0,0,neutral
15232,24,0,0,10,0,1,0,neutral
2219,27,0,0,3,0,0,0,negative
15004,29,0,1,0,0,0,0,positive
12558,23,0,0,0,0,0,0,negative
5771,20,1,1,0,0,0,0,positive
8872,27,0,0,0,0,0,0,positive
11943,27,1,0,0,0,0,0,positive
12569,29,1,0,1,0,0,0,negative
4276,15,0,1,2,2,0,0,positive
11246,19,0,0,0,1,0,0,neutral
9856,25,1,0,0,0,0,0,neutral
8906,22,1,0,1,2,1,0,positive
115,21,0,0,1,3,0,0,positive
13273,22,0,1,4,0,0,0,negative
10654,26,1,0,0,0,0,0,neutral
6503,23,0,0,0,5,1,0,neutral
4107,21,0,0,1,0,1,0,neutral
12538,19,0,0,0,1,1,0,neutral
15048,23,1,0,0,1,0,0,neutral
1076,20,0,1,0,0,0,0,neutral
12942,29,0,0,0,0,0,0,negative
133,22,0,0,1,0,1,0,neutral
7971,21,0,1,1,1,0,0,positive
13803,23,0,0,3,1,0,0,negative
9615,21,0,0,0,4,0,0,neutral
15311,16,0,0,0,0,0,0,neutral
8410,25,0,0,0,2,0,0,neutral
2775,25,0,0,1,0,1,0,neutral
15708,20,0,0,0,0,0,0,neutral
2879,25,2,1,1,4,1,0,positive
9236,29,0,0,1,0,0,0,positive
14018,15,0,0,0,0,0,0,positive
5846,30,0,2,0,0,0,0,neutral
5166,23,1,0,0,2,0,0,positive
10370,11,0,1,0,0,1,0,neutral
2187,17,0,0,0,0,0,0,neutral
9181,19,0,0,0,2,0,0,positive
7869,14,0,1,0,0,1,0,neutral
2235,12,1,0,0,0,0,0,negative
9468,15,0,0,0,0,0,0,negative
14451,10,0,0,0,0,0,0,positive
1809,29,0,0,0,0,0,0,negative
7000,27,0,0,3,0,0,0,neutral
13764,21,0,2,2,2,0,0,neutral
11407,25,0,0,0,0,1,0,neutral
15239,26,0,0,0,0,0,0,positive
12269,18,0,0,0,1,0,0,negative
15229,20,1,2,0,0,0,0,positive
9027,21,0,0,0,0,1,0,neutral
9762,24,0,1,7,4,1,0,neutral
1377,27,0,0,0,0,0,0,positive
10736,26,0,1,0,1,0,0,negative
15989,27,0,0,0,1,1,0,positive
14404,26,1,0,0,1,0,0,neutral
4855,24,0,0,0,1,1,0,negative
8847,24,1,0,0,0,0,0,neutral
11542,24,2,2,2,0,0,0,negative
10098,26,0,0,0,1,0,0,positive
1174,16,0,1,0,6,0,0,positive
8493,23,0,0,0,0,0,0,negative
13897,21,0,0,0,0,1,0,positive
3253,21,0,0,0,0,0,0,negative
11643,24,0,0,0,1,0,0,neutral
13349,17,0,0,0,1,0,0,positive
11488,27,0,1,0,2,0,0,positive
3057,23,1,1,0,0,0,0,negative
15680,7,0,0,0,2,0,0,neutral
3874,24,0,0,1,0,1,0,neutral
11015,28,0,0,2,0,2,0,neutral
10091,17,1,0,1,0,0,0,positive
10121,17,0,0,1,2,0,0,positive
1504,27,0,0,2,0,1,0,neutral
1552,30,0,1,0,0,0,0,negative
7505,25,1,0,0,2,0,0,positive
14123,26,1,0,3,1,0,0,positive
7924,10,1,0,0,0,0,0,neutral
5547,28,0,0,0,1,1,0,neutral
8983,16,1,0,0,0,0,0,neutral
3918,25,0,0,0,1,0,0,positive
4879,25,0,1,3,0,0,0,neutral
13525,10,0,0,0,0,0,0,neutral
5237,19,0,0,0,0,0,0,neutral
819,29,0,0,0,0,0,0,positive
11199,19,0,0,0,0,0,0,positive
16003,28,0,0,0,3,0,0,neutral
2293,21,0,1,0,0,1,0,neutral
6171,24,0,0,0,0,0,0,neutral
3580,17,1,0,7,3,0,0,positive
11641,27,0,0,0,0,0,0,positive
3109,26,0,0,1,0,0,0,negative
15703,23,0,0,2,0,1,0,positive
7917,26,1,0,0,1,0,0,negative
755,16,0,0,1,1,0,0,positive
4996,14,0,0,0,3,0,0,positive
1143,26,0,0,0,0,0,0,neutral
7223,24,1,0,1,3,0,0,positive
286,21,1,1,0,2,1,0,neutral
8887,25,1,0,2,0,0,0,positive
13685,28,0,0,0,2,0,0,neutral
5750,28,0,3,0,1,1,0,neutral
13638,26,0,0,1,0,0,0,negative
176,28,0,0,0,4,0,0,positive
2632,12,0,0,0,3,0,0,positive
9662,25,0,0,0,1,1,0,neutral
3792,13,0,1,0,0,0,0,positive
634,16,0,0,0,0,0,0,neutral
11662,22,0,0,0,3,0,0,neutral
3851,27,0,0,0,0,1,0,neutral
10573,16,0,0,2,0,0,0,neutral
3704,22,1,0,0,1,0,0,positive
7060,7,0,0,0,0,0,0,neutral
12340,30,0,0,5,0,0,0,neutral
9527,24,0,0,4,0,1,0,neutral
15031,12,2,0,0,2,0,0,neutral
10241,17,0,0,0,0,1,0,neutral
5563,20,1,0,1,0,0,0,neutral
3573,21,0,0,0,3,0,0,negative
8726,24,1,0,0,0,0,0,positive
5880,25,0,1,1,2,0,0,positive
8093,27,0,0,0,0,0,0,negative
6014,29,0,0,2,0,0,0,neutral
14419,16,1,0,0,3,0,0,positive
10406,22,1,1,0,0,0,0,negative
8957,20,0,1,4,0,0,0,positive
689,22,0,0,1,0,0,0,neutral
15819,26,1,0,0,1,0,0,positive
11540,20,0,0,0,0,0,0,positive
7253,22,1,1,1,1,0,0,positive
12459,20,0,0,0,2,0,0,neutral
15790,19,3,0,0,7,0,0,neutral
14854,32,0,0,4,1,0,0,negative
13490,20,0,0,0,0,0,0,positive
7866,25,0,0,1,0,0,0,negative
3658,18,0,4,3,1,1,0,neutral
15547,22,0,1,1,0,1,0,neutral
8967,15,0,0,0,1,0,0,positive
9297,22,0,0,1,0,1,0,neutral
4801,26,0,0,0,0,0,0,negative
8306,16,1,1,1,0,0,0,neutral
10893,10,1,0,0,0,0,0,positive
6547,23,0,1,0,0,1,0,positive
11264,26,0,0,0,0,0,0,positive
8255,23,0,0,1,1,0,0,positive
11328,23,0,2,1,2,2,0,neutral
13341,27,0,0,0,0,0,0,negative
4991,22,1,2,1,0,1,0,neutral
8598,21,1,0,0,0,0,0,neutral
5112,22,1,2,4,2,1,0,positive
4797,19,0,0,2,0,0,0,positive
9473,18,1,0,1,0,1,0,neutral
9064,26,0,2,1,0,1,0,neutral
1232,24,0,0,1,1,1,0,neutral
11579,28,0,3,0,1,0,0,neutral
15389,23,0,0,0,0,0,0,positive
3078,24,1,1,0,2,0,0,neutral
10923,18,1,0,0,2,0,0,neutral
5103,22,0,0,0,0,0,0,positive
14850,21,0,0,0,1,0,0,neutral
6019,30,2,0,0,0,0,0,positive
11845,23,1,0,0,0,0,0,neutral
15158,23,0,0,0,1,0,0,positive
15132,21,0,0,0,0,1,0,neutral
1513,20,0,0,1,0,1,0,neutral
5152,24,1,0,0,0,0,0,negative
9187,20,1,0,2,0,0,0,negative
5622,23,1,0,0,2,0,0,negative
9787,9,0,2,0,1,0,0,positive
13758,23,1,0,4,2,1,0,positive
3947,26,0,0,0,1,1,0,positive
15453,9,1,0,0,1,0,0,neutral
10337,13,0,0,0,0,0,0,positive
6480,25,0,0,0,0,0,0,negative
10154,24,0,0,0,0,0,0,neutral
11949,26,1,0,0,0,0,0,neutral
5315,17,3,0,0,0,0,0,neutral
14008,20,0,0,0,0,0,0,positive
4366,21,1,0,0,0,1,0,positive
15072,18,0,0,1,0,0,0,negative
8706,20,0,0,0,0,0,0,negative
12124,14,0,0,1,3,0,0,positive
9108,18,2,0,0,0,0,0,neutral
15885,15,0,0,0,2,0,0,positive
11974,19,1,0,0,0,0,0,negative
4626,23,1,1,1,1,0,0,neutral
7238,26,0,0,1,0,0,0,neutral
15206,29,0,0,0,0,0,0,neutral
2249,27,0,2,0,2,0,0,positive
13418,9,0,0,0,0,0,0,neutral
10606,14,0,0,0,2,0,0,neutral
6465,18,0,1,0,1,1,0,neutral
13493,24,0,0,3,0,2,0,neutral
10318,24,0,0,0,1,0,0,positive
3021,17,1,0,1,0,1,0,neutral
13189,14,0,1,0,1,0,0,neutral
3378,20,4,1,1,1,0,0,positive
1075,34,1,0,0,0,0,0,neutral
13440,15,0,1,3,0,0,0,neutral
4720,17,0,0,2,0,0,0,negative
7995,27,0,1,2,0,0,0,neutral
11483,28,1,0,2,0,1,0,positive
15584,15,0,0,0,0,0,0,positive
1346,19,1,0,0,0,0,0,positive
9596,13,0,0,2,2,0,0,positive
2053,27,0,0,0,2,1,0,positive
1843,22,0,0,0,1,0,0,positive
4548,19,0,0,1,1,1,0,positive
15248,29,0,0,1,0,1,0,neutral
6651,19,0,0,0,1,0,0,neutral
15240,19,0,2,1,0,0,0,positive
7638,9,0,0,0,0,0,0,neutral
13476,17,0,0,0,0,0,0,positive
1290,23,1,0,0,0,1,0,neutral
11998,18,0,0,0,0,1,0,positive
9121,23,0,0,0,1,1,0,neutral
10084,28,1,0,0,0,1,0,positive
4949,29,0,0,1,0,0,0,neutral
6873,29,0,0,0,1,1,0,neutral
6235,18,0,0,1,0,0,0,neutral
3280,25,0,0,0,0,0,0,neutral
5320,19,0,0,1,0,0,0,neutral
11436,24,1,0,0,1,0,0,positive
4708,21,0,0,1,0,0,0,negative
7027,14,1,0,1,1,0,0,positive
8342,18,0,0,0,0,1,0,neutral
3820,27,1,0,0,1,0,0,positive
3941,21,0,1,1,0,0,0,neutral
8923,24,1,0,0,0,0,0,positive
486,21,0,0,1,0,0,0,negative
13752,26,0,0,0,0,0,0,positive
14823,10,1,0,0,1,0,0,neutral
15008,26,1,0,0,0,0,0,neutral
7658,11,0,0,0,3,0,0,positive
10283,9,0,0,0,0,0,0,neutral
14228,15,0,0,0,1,0,0,neutral
4922,10,1,0,0,1,0,0,neutral
8484,24,0,1,0,0,0,0,negative
9163,24,0,1,1,0,0,0,neutral
6226,20,1,0,1,1,0,0,negative
15712,19,0,0,0,0,0,0,negative
9732,20,1,1,0,2,0,0,neutral
11763,10,0,0,0,0,0,0,negative
9600,16,0,1,1,0,0,0,positive
986,22,0,0,1,0,0,0,neutral
14201,23,0,0,8,3,1,0,positive
14538,23,0,1,2,0,1,0,neutral
9603,29,0,0,0,0,1,0,neutral
16004,13,0,0,0,0,1,0,neutral
7793,29,0,0,0,0,0,0,negative
11430,26,0,0,0,0,0,0,negative
5659,23,0,0,0,0,1,0,neutral
5565,18,0,0,0,3,0,0,positive
4396,25,2,0,0,0,0,0,negative
10221,24,1,1,0,1,0,0,negative
5716,23,0,1,0,0,1,0,neutral
2176,13,0,0,0,0,0,0,negative
11419,23,0,0,0,4,0,0,positive
4360,24,0,0,2,0,1,0,neutral
8689,28,1,0,0,0,0,0,negative
6401,7,0,0,0,0,0,0,neutral
13162,13,0,0,0,0,0,0,positive
10015,25,1,0,0,1,0,0,neutral
6756,29,2,0,0,0,0,0,neutral
12242,19,1,1,1,1,0,0,neutral
3586,19,0,0,0,0,0,0,positive
2123,24,1,0,1,0,1,0,positive
7595,28,1,0,0,0,0,0,neutral
1176,18,0,1,0,1,0,0,negative
4986,24,0,0,0,1,1,0,neutral
5630,22,0,0,0,1,1,0,negative
12189,24,0,1,0,0,1,0,neutral
6215,17,0,0,0,0,0,0,positive
3290,29,1,0,0,0,0,0,positive
12235,10,0,0,0,0,0,0,positive
10118,23,0,0,0,0,1,0,neutral
1763,22,1,0,0,0,0,0,negative
3632,21,0,0,0,0,1,0,neutral
911,31,0,0,0,1,0,0,positive
4529,18,0,0,0,0,0,0,negative
11681,19,0,0,0,0,1,0,negative
13614,15,1,0,0,1,0,0,neutral
1880,25,1,0,1,0,0,0,positive
5206,27,0,0,0,0,0,0,positive
2035,17,1,0,1,2,0,0,positive
7772,22,1,0,0,0,0,0,neutral
7100,14,0,1,0,0,0,0,neutral
9239,20,0,0,0,0,0,0,negative
6344,27,0,0,0,0,0,0,neutral
6598,26,0,0,0,0,0,0,positive
165,18,3,1,1,1,0,0,negative
10742,26,0,0,1,0,1,0,neutral
4911,21,1,0,0,1,0,0,positive
15038,26,0,2,2,3,0,0,positive
4217,13,0,0,0,0,0,0,neutral
3160,21,0,0,0,0,0,0,neutral
240,29,1,1,5,1,0,0,neutral
7263,24,0,0,0,0,0,0,positive
12925,17,1,0,0,1,0,0,neutral
3645,30,1,1,1,6,0,0,positive
5787,18,0,0,0,1,0,0,negative
1284,12,0,0,0,3,0,0,positive
1744,17,1,0,0,1,0,0,positive
6397,20,0,0,0,0,0,0,neutral
147,23,0,2,1,0,1,0,neutral
3093,11,0,0,0,1,0,0,positive
13958,20,1,0,3,1,0,0,positive
12639,25,0,1,1,0,0,0,positive
2109,21,0,1,0,0,0,0,neutral
6066,11,0,0,0,1,0,0,neutral
3994,15,1,0,0,1,0,0,positive
9986,21,0,0,0,0,0,0,positive
6403,31,1,0,1,0,0,0,positive
515,26,2,0,0,0,0,0,neutral
7120,25,1,0,0,0,0,0,positive
8816,21,1,2,0,0,0,0,positive
9171,18,0,0,0,2,0,0,positive
6940,21,0,0,0,2,0,0,neutral
13260,18,0,0,0,1,0,0,negative
2158,26,1,0,2,0,0,0,neutral
13672,15,0,2,0,3,0,0,positive
9617,17,4,0,0,1,0,0,positive
9084,20,0,0,0,0,0,0,negative
14829,27,0,0,3,0,1,0,positive
8012,26,1,0,0,0,0,0,neutral
1022,16,1,0,0,4,0,0,positive
15595,15,2,0,0,0,0,0,positive
7228,24,0,2,0,7,0,0,positive
4755,20,0,0,0,0,0,0,neutral
15815,26,0,0,0,1,1,0,positive
1239,23,2,1,1,1,0,0,positive
12588,15,0,3,0,1,0,0,positive
8768,15,0,1,0,0,0,0,neutral
12635,25,3,0,0,0,0,0,positive
7737,22,0,0,0,0,1,0,neutral
3029,28,0,0,0,0,0,0,negative
3258,28,0,0,0,0,1,0,negative
8053,22,1,0,0,4,0,0,neutral
11352,24,0,0,0,1,0,0,negative
1335,15,0,0,1,0,0,0,neutral
15838,29,1,0,1,2,0,0,negative
2487,24,0,0,0,0,0,0,neutral
6642,24,1,0,0,2,0,0,positive
6031,17,1,1,0,1,0,0,neutral
5710,24,0,0,0,0,0,0,neutral
6043,14,1,0,0,0,0,0,neutral
13921,19,0,0,0,0,0,0,negative
14405,28,1,0,1,0,0,0,neutral
5207,23,1,0,1,0,0,0,neutral
15746,12,0,1,0,0,0,0,positive
14273,23,1,1,2,0,0,0,neutral
15522,22,0,0,1,0,0,0,neutral
1015,16,0,0,0,0,0,0,neutral
186,9,0,0,0,0,0,0,positive
14643,15,0,0,0,0,1,0,negative
8873,32,0,0,0,0,0,0,neutral
389,20,0,0,1,0,1,0,neutral
13485,21,2,0,0,0,1,0,neutral
13540,17,0,0,5,0,1,0,positive
11120,26,1,1,2,0,0,0,positive
10585,26,2,0,2,1,0,0,negative
7855,21,0,0,0,1,1,0,positive
11862,33,0,0,0,0,0,0,negative
13776,22,1,1,0,2,0,0,positive
11031,25,0,0,1,1,0,0,neutral
11384,17,1,0,0,0,0,0,positive
11495,25,1,1,2,0,0,0,negative
9740,20,0,1,0,2,0,0,positive
1976,20,1,0,1,0,0,0,neutral
10560,12,0,0,1,0,1,0,neutral
3326,19,0,0,0,0,0,0,negative
15727,9,0,0,0,0,0,0,neutral
9638,17,1,1,0,1,0,0,neutral
4146,16,1,0,0,3,1,0,positive
9225,26,1,0,1,0,0,0,positive
4190,17,0,1,0,0,0,0,neutral
3214,17,0,0,0,3,0,0,positive
8225,20,0,0,0,1,0,0,negative
3549,17,0,0,0,1,0,0,neutral
14951,24,2,0,0,1,0,0,neutral
10827,24,1,0,1,0,0,0,neutral
15834,17,0,0,1,0,0,0,positive
12333,27,0,0,2,0,0,0,neutral
11854,29,1,0,0,1,0,0,positive
6615,24,1,0,0,0,0,0,positive
701,14,1,0,0,0,0,0,neutral
5346,11,0,0,0,1,0,0,neutral
13346,27,0,0,1,1,0,0,neutral
8298,17,0,0,0,0,0,0,negative
5455,25,0,0,1,0,1,0,neutral
13947,26,0,0,4,2,0,0,positive
15833,23,1,0,2,1,0,0,negative
13442,24,1,0,0,0,0,0,positive
13367,28,0,1,0,1,0,0,positive
14263,29,0,0,1,0,0,0,neutral
6389,22,1,0,1,2,0,0,positive
3471,14,0,0,0,0,0,0,negative
14806,26,0,0,1,0,1,0,negative
13644,14,0,0,0,0,0,0,neutral
14162,25,1,0,0,0,0,0,positive
7408,22,0,0,1,0,0,0,negative
1728,26,1,0,0,0,0,0,positive
11905,20,0,0,1,4,0,0,negative
12144,23,1,1,0,1,1,0,neutral
5305,20,2,3,1,2,0,0,neutral
3986,24,1,0,1,7,0,0,positive
1705,18,1,0,1,2,0,0,positive
13146,18,0,1,0,0,0,0,negative
6536,27,0,0,1,0,0,0,neutral
4167,13,1,1,1,1,0,0,positive
10799,21,0,0,2,1,0,0,neutral
4247,20,1,0,0,0,0,0,positive
5247,18,1,1,0,0,0,0,neutral
5281,12,2,0,1,4,0,0,positive
7889,22,0,1,0,0,1,0,neutral
7884,26,0,0,0,1,0,0,positive
1506,15,0,1,0,0,0,0,positive
6805,17,1,0,0,2,0,0,positive
12141,27,0,0,2,1,1,0,neutral
14831,23,0,0,0,0,0,0,positive
8278,29,0,0,0,0,0,0,positive
14560,11,0,0,0,3,0,0,positive
10402,14,0,0,0,0,0,0,positive
15836,19,2,0,0,2,0,0,positive
9765,22,0,0,0,0,0,0,positive
9188,31,0,0,1,0,1,0,neutral
32,22,0,0,0,2,0,0,positive
10325,22,0,0,0,0,0,0,negative
347,22,1,1,1,1,0,0,neutral
9336,19,1,0,0,0,0,0,neutral
2333,27,0,0,0,0,1,0,negative
3363,24,1,2,0,1,0,0,positive
15932,24,0,0,0,0,1,0,neutral
5755,24,0,0,3,1,0,0,neutral
4887,16,1,0,0,0,0,0,neutral
12435,29,0,0,0,0,0,0,neutral
12135,11,0,0,1,0,0,0,neutral
4463,25,1,0,1,2,0,0,neutral
8353,29,1,0,0,2,0,0,positive
3687,15,0,0,1,0,1,0,neutral
1522,24,0,0,1,1,1,0,positive
2085,12,0,0,1,2,0,0,positive
6084,20,0,1,0,0,0,0,neutral
4999,26,0,0,0,0,0,0,neutral
10357,26,0,0,9,1,0,0,positive
661,23,0,0,0,0,1,0,neutral
4728,11,2,0,0,3,0,0,negative
8716,10,0,0,0,0,0,0,positive
2478,16,1,1,1,2,0,0,positive
13772,16,0,0,0,0,0,0,neutral
13048,21,0,0,0,1,0,0,neutral
7590,19,0,0,0,1,0,0,positive
2038,27,1,0,0,1,0,0,negative
8825,19,1,0,0,1,0,0,positive
772,22,1,1,2,0,1,0,neutral
10561,28,0,0,0,0,0,0,negative
7729,8,1,0,1,2,0,0,neutral
5395,16,0,0,0,0,0,0,positive
8773,21,1,0,1,0,1,0,neutral
3367,22,0,0,1,0,1,0,neutral
13938,26,0,0,0,0,1,0,positive
3668,18,2,1,0,0,0,0,neutral
15979,30,0,0,3,0,0,0,negative
3212,25,0,0,0,0,1,0,neutral
8939,9,0,0,2,2,0,0,negative
1534,13,0,0,1,0,0,0,neutral
3921,25,0,0,0,1,1,0,positive
11379,12,0,1,0,0,0,0,positive
9399,26,0,0,0,1,1,0,positive
10647,18,1,0,0,2,0,0,positive
6700,18,0,0,0,0,0,0,neutral
9580,21,0,0,1,4,0,0,negative
733,19,1,0,0,2,0,0,positive
12835,18,0,0,0,0,0,0,positive
14409,17,1,0,0,0,0,0,neutral
10759,26,0,1,0,0,0,0,negative
11135,8,1,0,0,0,0,0,neutral
2579,23,0,0,6,0,0,0,neutral
7249,21,2,0,1,0,0,0,neutral
12529,18,0,1,0,0,0,0,positive
409,24,0,0,0,0,1,0,neutral
12592,18,0,2,0,1,0,0,positive
1624,26,1,0,1,0,0,0,positive
2788,25,1,0,1,0,1,0,negative
7711,16,0,0,0,0,0,0,positive
7414,25,0,0,2,1,1,0,neutral
12164,10,0,0,0,5,0,0,positive
6585,17,1,0,1,1,0,0,neutral
14645,21,0,1,0,0,0,0,neutral
8428,17,1,0,0,0,0,0,positive
13258,27,0,0,1,3,0,0,neutral
7558,25,1,0,0,4,0,0,negative
2266,19,1,0,0,1,0,0,positive
12541,12,0,1,2,0,0,0,positive
6893,25,0,0,2,0,0,0,neutral
4492,23,2,0,0,0,0,0,negative
5536,26,0,0,1,0,0,0,positive
8837,12,1,0,0,2,0,0,neutral
13765,25,1,0,0,6,0,0,neutral
12320,19,0,0,0,0,0,0,positive
2815,24,0,1,1,0,0,0,positive
12403,21,0,2,0,1,0,0,neutral
4250,18,0,0,1,1,1,0,neutral
12745,25,0,0,0,0,0,0,neutral
14725,12,0,0,1,0,0,0,neutral
15466,24,0,0,0,0,0,0,positive
11990,22,0,3,0,0,1,0,positive
8478,27,0,0,1,0,0,0,neutral
10930,28,0,0,0,0,0,0,neutral
13136,22,0,0,0,0,1,0,negative
5153,28,2,1,0,3,0,0,positive
4144,26,0,0,0,0,0,0,neutral
14962,24,0,1,4,0,0,0,neutral
11774,11,0,0,0,0,0,0,positive
9849,18,0,0,1,0,0,0,neutral
5898,23,0,0,0,0,1,0,neutral
12118,7,0,0,0,0,0,0,neutral
900,20,0,0,0,0,0,0,neutral
10689,22,1,0,2,1,0,0,positive
15141,22,0,0,0,0,0,0,positive
